utt_id,condition,mbr_wer,greedy_wer,n_unique,oracle_in_set
6841-88294-0040,wide_beam,0.105263,0.105263,16,False
6841-88294-0041,wide_beam,0.6,0.6,16,False
6841-88294-0042,wide_beam,0.272727,0.272727,16,False
6841-88294-0043,wide_beam,0.307692,0.307692,16,False
6841-88294-0044,wide_beam,0.318182,0.318182,16,False
6841-88294-0045,wide_beam,0.15,0.2,16,False
6841-88294-0046,wide_beam,0.166667,0.083333,16,False
6841-88294-0047,wide_beam,0.166667,0.166667,8,False
6841-88294-0048,wide_beam,1.636364,1.636364,16,False
6841-88294-0049,wide_beam,0.111111,0.111111,16,False
6841-88294-0050,wide_beam,0.090909,0.181818,16,False
6841-88294-0051,wide_beam,0.25,0.25,16,False
6841-88294-0052,wide_beam,0.227273,0.227273,16,False
6841-88294-0053,wide_beam,0.611111,0.611111,16,False
6841-88294-0054,wide_beam,0.0,0.076923,16,True
6841-88294-0055,wide_beam,0.153846,0.153846,16,True
6841-88294-0056,wide_beam,0.0,0.0,16,True
6841-88294-0057,wide_beam,0.368421,0.421053,16,False
6841-88294-0058,wide_beam,0.23913,0.23913,16,False
6841-88294-0059,wide_beam,0.133333,0.133333,16,False
6841-88294-0060,wide_beam,0.214286,0.214286,16,False
6841-88294-0061,wide_beam,0.157895,0.157895,16,False
6841-88294-0062,wide_beam,0.611111,0.611111,16,False
6841-88294-0063,wide_beam,0.153846,0.192308,16,False
6841-88294-0064,wide_beam,0.0,0.0,15,True
6841-88294-0065,wide_beam,0.142857,0.142857,10,True
6841-88294-0066,wide_beam,0.571429,0.571429,16,False
6841-88294-0067,wide_beam,0.068966,0.034483,16,False
6841-88294-0068,wide_beam,0.0,0.0,16,True
7641-96684-0000,wide_beam,0.833333,0.833333,16,False
7641-96684-0001,wide_beam,0.230769,0.230769,16,False
7641-96684-0002,wide_beam,0.125,0.125,16,False
7641-96684-0003,wide_beam,0.4375,0.4375,16,False
7641-96684-0004,wide_beam,0.125,0.125,16,False
7641-96684-0005,wide_beam,0.181818,0.181818,16,False
7641-96684-0006,wide_beam,0.125,0.125,16,True
7641-96684-0007,wide_beam,0.0,0.0,8,True
7641-96684-0008,wide_beam,0.2,0.2,16,False
7641-96684-0009,wide_beam,0.481481,0.444444,16,False
7641-96684-0010,wide_beam,0.142857,0.114286,16,False
7641-96684-0011,wide_beam,0.058824,0.058824,16,True
7641-96684-0012,wide_beam,0.05,0.1,16,False
7641-96684-0013,wide_beam,0.0,0.028571,16,True
7641-96684-0014,wide_beam,0.086957,0.086957,16,False
7641-96684-0015,wide_beam,0.0,0.0,2,True
7641-96684-0016,wide_beam,0.137931,0.103448,16,False
7641-96684-0017,wide_beam,0.033898,0.033898,16,False
7641-96684-0018,wide_beam,0.105263,0.157895,16,False
7641-96684-0019,wide_beam,0.0,0.0,3,True
7641-96684-0020,wide_beam,0.0,0.0,1,True
7641-96684-0021,wide_beam,0.04,0.04,16,True
7641-96684-0022,wide_beam,0.142857,0.142857,5,False
7641-96684-0023,wide_beam,0.153846,0.076923,13,True
7641-96684-0024,wide_beam,0.230769,0.230769,16,False
7641-96684-0025,wide_beam,0.0,0.166667,3,True
7641-96684-0026,wide_beam,0.04,0.08,16,False
7641-96684-0027,wide_beam,0.285714,0.285714,16,False
7641-96684-0028,wide_beam,0.0,0.0,16,True
7641-96684-0029,wide_beam,0.148148,0.148148,16,False
7641-96684-0030,wide_beam,0.142857,0.0,9,True
7641-96684-0031,wide_beam,0.047619,0.047619,13,False
7641-96684-0032,wide_beam,0.2,0.2,16,False
7641-96684-0033,wide_beam,0.037037,0.037037,16,True
7641-96684-0034,wide_beam,0.076923,0.076923,16,False
7641-96684-0035,wide_beam,0.1,0.1,16,True
7641-96684-0036,wide_beam,0.166667,0.166667,16,False
7641-96684-0037,wide_beam,0.181818,0.272727,16,False
7641-96684-0038,wide_beam,0.0,0.117647,16,True
7641-96670-0000,wide_beam,0.0,0.0,3,True
7641-96670-0001,wide_beam,0.076923,0.076923,16,False
7641-96670-0002,wide_beam,0.0625,0.0625,9,False
7641-96670-0003,wide_beam,0.25,0.25,16,False
7641-96670-0004,wide_beam,0.571429,0.571429,16,False
7641-96670-0005,wide_beam,0.038462,0.076923,16,False
7641-96670-0006,wide_beam,0.05,0.0,6,True
7641-96670-0007,wide_beam,0.419355,0.419355,16,False
7641-96670-0008,wide_beam,0.043478,0.043478,16,True
7641-96670-0009,wide_beam,0.47619,0.47619,16,False
7641-96670-0010,wide_beam,0.363636,0.363636,16,False
7641-96670-0011,wide_beam,0.2,0.2,16,False
7641-96670-0012,wide_beam,0.666667,0.666667,16,False
7641-96670-0013,wide_beam,0.090909,0.090909,16,False
7641-96670-0014,wide_beam,0.083333,0.0,4,True
7641-96670-0015,wide_beam,0.166667,0.222222,16,False
7641-96670-0016,wide_beam,0.307692,0.230769,16,False
7641-96670-0017,wide_beam,0.590909,0.590909,16,False
7641-96670-0018,wide_beam,0.444444,0.333333,16,False
7641-96670-0019,wide_beam,0.25,0.3125,16,False
7641-96670-0020,wide_beam,0.166667,0.166667,16,False
7641-96670-0021,wide_beam,0.388889,0.388889,16,False
7641-96670-0022,wide_beam,0.347826,0.478261,16,False
7641-96670-0023,wide_beam,0.027027,0.027027,16,False
7641-96670-0024,wide_beam,0.1,0.3,16,False
7641-96670-0025,wide_beam,0.444444,0.333333,16,False
7641-96670-0026,wide_beam,0.066667,0.066667,16,False
7641-96670-0027,wide_beam,0.222222,0.222222,16,False
7641-96252-0000,wide_beam,0.0,0.058824,8,True
7641-96252-0001,wide_beam,0.037037,0.037037,16,True
7641-96252-0002,wide_beam,0.238095,0.238095,16,False
7641-96252-0003,wide_beam,0.095238,0.142857,16,False
7641-96252-0004,wide_beam,0.111111,0.155556,16,False
7641-96252-0005,wide_beam,0.108108,0.108108,16,False
7641-96252-0006,wide_beam,0.037037,0.037037,16,False
7641-96252-0007,wide_beam,0.285714,0.285714,16,False
7641-96252-0008,wide_beam,0.166667,0.166667,16,False
7641-96252-0009,wide_beam,0.137931,0.068966,16,False
7641-96252-0010,wide_beam,0.0,0.0,12,True
7641-96252-0011,wide_beam,0.025,0.1,16,False
7641-96252-0012,wide_beam,0.0,0.0,11,True
7641-96252-0013,wide_beam,0.095238,0.095238,16,False
7641-96252-0014,wide_beam,0.042553,0.042553,16,False
7641-96252-0015,wide_beam,0.6,0.55,16,False
7641-96252-0016,wide_beam,0.04,0.04,16,True
7641-96252-0017,wide_beam,0.12,0.12,16,False
7641-96252-0018,wide_beam,0.266667,0.266667,16,False
7641-96252-0019,wide_beam,0.0,0.0,16,True
7641-96252-0020,wide_beam,0.4,0.4,16,False
7641-96252-0021,wide_beam,0.121622,0.121622,16,False
7641-96252-0022,wide_beam,0.0625,0.03125,12,False
6267-65525-0000,wide_beam,0.3125,0.3125,16,False
6267-65525-0001,wide_beam,0.04,0.04,16,False
6267-65525-0002,wide_beam,0.576923,0.576923,16,False
6267-65525-0003,wide_beam,0.076923,0.076923,16,False
6267-65525-0004,wide_beam,0.5,0.5,16,False
6267-65525-0005,wide_beam,0.25,0.25,16,False
6267-65525-0006,wide_beam,0.058824,0.058824,16,False
6267-65525-0007,wide_beam,0.294118,0.294118,16,False
6267-65525-0008,wide_beam,0.294118,0.294118,16,False
6267-65525-0009,wide_beam,0.03125,0.0625,16,False
6267-65525-0010,wide_beam,0.727273,0.727273,16,False
6267-65525-0011,wide_beam,0.3,0.275,16,False
6267-65525-0012,wide_beam,0.142857,0.142857,16,False
6267-65525-0013,wide_beam,0.681818,0.636364,16,False
6267-65525-0014,wide_beam,0.162791,0.162791,16,False
6267-65525-0015,wide_beam,0.047619,0.047619,16,False
6267-65525-0016,wide_beam,0.111111,0.111111,9,False
6267-65525-0017,wide_beam,0.0,0.166667,16,True
6267-65525-0018,wide_beam,0.142857,0.142857,16,False
6267-65525-0019,wide_beam,0.0,0.0,4,True
6267-65525-0020,wide_beam,0.0,0.0,16,True
6267-65525-0021,wide_beam,0.084746,0.084746,16,False
6267-65525-0022,wide_beam,0.833333,0.833333,16,False
6267-65525-0023,wide_beam,0.16,0.16,16,False
6267-65525-0024,wide_beam,0.307692,0.307692,16,False
6267-65525-0025,wide_beam,0.057143,0.057143,14,False
6267-65525-0026,wide_beam,0.538462,0.538462,16,False
6267-65525-0027,wide_beam,0.0,0.0,16,True
6267-65525-0028,wide_beam,0.666667,0.555556,16,False
6267-65525-0029,wide_beam,0.5,0.75,16,False
6267-65525-0030,wide_beam,0.081081,0.081081,16,False
6267-65525-0031,wide_beam,0.2,0.266667,16,False
6267-65525-0032,wide_beam,0.0,0.166667,16,True
6267-65525-0033,wide_beam,0.470588,0.470588,16,False
6267-65525-0034,wide_beam,0.5,0.5,16,False
6267-65525-0035,wide_beam,0.545455,0.636364,16,False
6267-65525-0036,wide_beam,0.142857,0.142857,11,False
6267-65525-0037,wide_beam,1.0,1.0,16,False
6267-65525-0038,wide_beam,0.142857,0.0,11,True
6267-65525-0039,wide_beam,0.583333,0.583333,16,False
6267-65525-0040,wide_beam,0.083333,0.083333,13,False
6267-65525-0041,wide_beam,0.25,0.333333,16,False
6267-65525-0042,wide_beam,0.666667,0.777778,16,False
6267-65525-0043,wide_beam,0.0,0.0,3,True
6267-65525-0044,wide_beam,0.6,0.533333,16,False
6267-65525-0045,wide_beam,0.090909,0.090909,16,False
6267-65525-0046,wide_beam,0.25,0.25,16,False
6267-65525-0047,wide_beam,0.166667,0.166667,14,True
6267-65525-0048,wide_beam,0.0,0.0625,11,True
6267-65525-0049,wide_beam,0.307692,0.307692,16,False
6267-65525-0050,wide_beam,0.2,0.3,16,False
6267-65525-0051,wide_beam,0.545455,0.545455,16,False
6267-65525-0052,wide_beam,0.0,0.111111,16,True
6267-65525-0053,wide_beam,0.1,0.1,16,True
6267-65525-0054,wide_beam,0.928571,0.928571,16,False
6267-65525-0055,wide_beam,0.0,0.0,5,True
6267-65525-0056,wide_beam,0.166667,0.25,16,False
6267-65525-0057,wide_beam,0.461538,0.461538,16,False
6267-65525-0058,wide_beam,0.0,0.125,5,True
6267-65525-0059,wide_beam,0.125,0.25,16,True
6267-53049-0000,wide_beam,0.0,0.0,8,True
6267-53049-0001,wide_beam,0.277778,0.277778,16,False
6267-53049-0002,wide_beam,0.375,0.375,16,False
6267-53049-0003,wide_beam,0.176471,0.176471,16,False
6267-53049-0004,wide_beam,0.583333,0.583333,16,False
6267-53049-0005,wide_beam,0.444444,0.444444,16,False
6267-53049-0006,wide_beam,0.8,0.8,16,False
6267-53049-0007,wide_beam,0.4,0.4,16,False
6267-53049-0008,wide_beam,1.2,1.2,16,False
6267-53049-0009,wide_beam,0.363636,0.363636,16,False
6267-53049-0010,wide_beam,0.083333,0.083333,16,True
6267-53049-0011,wide_beam,0.941176,0.941176,16,False
6267-53049-0012,wide_beam,0.923077,0.923077,16,False
6267-53049-0013,wide_beam,0.071429,0.071429,16,True
6267-53049-0014,wide_beam,0.4,0.4,16,False
6267-53049-0015,wide_beam,0.375,0.375,16,False
6267-53049-0016,wide_beam,0.384615,0.384615,16,False
6267-53049-0017,wide_beam,0.714286,0.714286,16,False
6267-53049-0018,wide_beam,0.333333,0.333333,16,False
6267-53049-0019,wide_beam,0.661017,0.661017,16,False
6267-53049-0020,wide_beam,0.235294,0.235294,16,False
6267-53049-0021,wide_beam,0.4,0.4,16,False
6267-53049-0022,wide_beam,0.0,0.0,16,True
6267-53049-0023,wide_beam,0.727273,0.727273,16,False
6267-53049-0024,wide_beam,0.172414,0.172414,16,False
6267-53049-0025,wide_beam,0.285714,0.285714,14,False
6267-53049-0026,wide_beam,0.346154,0.346154,16,False
6267-53049-0027,wide_beam,0.333333,0.4,16,False
6267-53049-0028,wide_beam,0.666667,0.666667,16,False
6267-53049-0029,wide_beam,0.285714,0.285714,16,False
6267-53049-0030,wide_beam,0.8,0.8,16,False
6267-53049-0031,wide_beam,1.8,1.8,16,False
6267-53049-0032,wide_beam,0.25,0.25,16,False
4572-112375-0000,wide_beam,0.142857,0.142857,16,False
4572-112375-0001,wide_beam,0.666667,0.666667,16,False
4572-112375-0002,wide_beam,1.0,1.0,16,False
4572-112375-0003,wide_beam,0.535714,0.464286,16,False
4572-112375-0004,wide_beam,0.461538,0.461538,16,False
4572-112375-0005,wide_beam,1.0,1.0,16,False
4572-112375-0006,wide_beam,0.25,0.275,16,False
4572-112375-0007,wide_beam,0.666667,0.666667,16,False
4572-112375-0008,wide_beam,0.692308,0.692308,16,False
4572-112375-0009,wide_beam,0.365385,0.365385,16,False
4572-112375-0010,wide_beam,0.185185,0.185185,16,False
4572-112375-0011,wide_beam,0.272727,0.272727,16,False
4572-112375-0012,wide_beam,0.333333,0.333333,16,False
4572-112375-0013,wide_beam,0.285714,0.285714,8,False
4572-112375-0014,wide_beam,1.241379,1.241379,16,False
4572-112375-0015,wide_beam,0.357143,0.357143,16,False
4572-64670-0000,wide_beam,0.269231,0.269231,16,False
4572-64670-0001,wide_beam,0.0,0.076923,16,True
4572-64670-0002,wide_beam,0.076923,0.076923,16,False
4572-64670-0003,wide_beam,0.428571,0.357143,16,False
4572-64670-0004,wide_beam,0.25,0.25,16,False
4572-64670-0005,wide_beam,0.416667,0.416667,16,False
4572-64670-0006,wide_beam,0.296296,0.296296,16,False
4572-64670-0007,wide_beam,0.148148,0.148148,16,False
4572-64670-0008,wide_beam,0.166667,0.166667,16,False
4572-64670-0009,wide_beam,0.821429,0.821429,16,False
4572-64670-0010,wide_beam,0.902439,0.902439,16,False
4572-64670-0011,wide_beam,0.434783,0.565217,16,False
4572-64670-0012,wide_beam,0.464286,0.464286,16,False
4572-64670-0013,wide_beam,0.470588,0.470588,16,False
4572-64670-0014,wide_beam,0.653846,0.653846,16,False
4572-64670-0015,wide_beam,0.25,0.416667,16,False
4572-64670-0016,wide_beam,0.115385,0.115385,16,False
4572-64670-0017,wide_beam,0.461538,0.461538,16,False
4572-64670-0018,wide_beam,0.222222,0.222222,16,False
4572-64670-0019,wide_beam,0.479167,0.479167,16,False
4572-64670-0020,wide_beam,0.285714,0.285714,16,False
4572-64670-0021,wide_beam,0.222222,0.222222,16,False
4572-64670-0022,wide_beam,0.066667,0.066667,16,False
4572-64670-0023,wide_beam,0.2,0.28,16,False
4572-64670-0024,wide_beam,0.222222,0.222222,16,False
4572-112381-0000,wide_beam,0.307692,0.307692,16,False
4572-112381-0001,wide_beam,0.590909,0.590909,16,False
4572-112381-0002,wide_beam,0.75,0.75,16,False
4572-112381-0003,wide_beam,0.272727,0.272727,16,False
4572-112381-0004,wide_beam,0.928571,0.928571,16,False
4572-112381-0005,wide_beam,0.384615,0.384615,16,False
4572-112381-0006,wide_beam,0.090909,0.090909,16,False
4572-112381-0007,wide_beam,0.636364,0.636364,16,False
4572-112381-0008,wide_beam,0.4,0.4,16,False
4572-112381-0009,wide_beam,0.363636,0.363636,16,False
4572-112381-0010,wide_beam,0.75,0.75,16,False
4572-112381-0011,wide_beam,0.133333,0.133333,16,False
4572-112381-0012,wide_beam,0.2,0.2,16,False
4572-112381-0013,wide_beam,0.428571,0.428571,16,False
4572-112381-0014,wide_beam,0.482759,0.482759,16,False
4572-112381-0015,wide_beam,0.962963,0.962963,16,False
4572-112381-0016,wide_beam,0.208333,0.208333,16,False
4572-112381-0017,wide_beam,0.076923,0.076923,16,False
4572-112381-0018,wide_beam,0.333333,0.333333,16,False
4572-112381-0019,wide_beam,0.230769,0.230769,16,False
4572-112383-0000,wide_beam,0.0,0.0,4,True
4572-112383-0001,wide_beam,1.0,1.0,16,False
4572-112383-0002,wide_beam,0.285714,0.285714,16,False
4572-112383-0003,wide_beam,0.071429,0.071429,16,False
4572-112383-0004,wide_beam,0.692308,0.692308,16,False
4572-112383-0005,wide_beam,0.615385,0.692308,16,False
4572-112383-0006,wide_beam,0.533333,0.466667,16,False
4572-112383-0007,wide_beam,0.615385,0.615385,16,False
4572-112383-0008,wide_beam,0.461538,0.307692,16,False
4572-112383-0009,wide_beam,0.769231,0.769231,16,False
3663-172528-0000,wide_beam,0.111111,0.166667,11,True
3663-172528-0001,wide_beam,0.0,0.0,6,True
3663-172528-0002,wide_beam,0.166667,0.166667,16,False
3663-172528-0003,wide_beam,0.0,0.0,15,True
3663-172528-0004,wide_beam,0.02381,0.02381,9,False
3663-172528-0005,wide_beam,0.136364,0.136364,16,False
3663-172528-0006,wide_beam,0.785714,0.785714,16,False
3663-172528-0007,wide_beam,0.0,0.0,16,True
3663-172528-0008,wide_beam,0.12,0.12,16,False
3663-172528-0009,wide_beam,0.0,0.045455,16,True
3663-172528-0010,wide_beam,0.181818,0.272727,16,False
3663-172528-0011,wide_beam,0.0,0.0,2,True
3663-172528-0012,wide_beam,0.095238,0.095238,16,False
3663-172528-0013,wide_beam,0.0,0.0,4,True
3663-172528-0014,wide_beam,0.1,0.1,16,False
3663-172528-0015,wide_beam,0.15,0.1,16,False
3663-172528-0016,wide_beam,0.0,0.0,5,True
3663-172528-0017,wide_beam,0.125,0.0,16,True
3663-172528-0018,wide_beam,0.0,0.0,16,True
3663-172528-0019,wide_beam,0.0,0.0,16,True
3663-172528-0020,wide_beam,0.136364,0.136364,16,False
3663-172528-0021,wide_beam,0.045455,0.045455,16,False
3663-172528-0022,wide_beam,0.1,0.1,16,False
3663-172528-0023,wide_beam,0.545455,0.545455,16,False
3663-172528-0024,wide_beam,0.0,0.0,16,True
3663-172528-0025,wide_beam,0.0,0.023256,16,True
3663-172528-0026,wide_beam,0.133333,0.2,16,False
3663-172528-0027,wide_beam,0.0,0.0,11,True
3663-172528-0028,wide_beam,0.02,0.06,16,False
3663-172528-0029,wide_beam,0.212121,0.212121,16,False
3663-172528-0030,wide_beam,0.121212,0.121212,16,False
3663-172528-0031,wide_beam,0.041667,0.041667,16,False
3663-172528-0032,wide_beam,0.0,0.0,15,True
3663-172528-0033,wide_beam,0.666667,0.666667,16,False
3663-172528-0034,wide_beam,0.2,0.2,8,False
3663-172528-0035,wide_beam,0.066667,0.066667,4,False
3663-172528-0036,wide_beam,0.0,0.0,10,True
3663-172528-0037,wide_beam,0.038462,0.038462,16,False
3663-172528-0038,wide_beam,0.082192,0.09589,16,False
3663-172528-0039,wide_beam,0.08,0.08,16,False
3663-172528-0040,wide_beam,0.32,0.32,16,False
3663-172528-0041,wide_beam,0.029412,0.029412,16,False
3663-172528-0042,wide_beam,0.5,0.625,16,False
3663-172528-0043,wide_beam,0.0,0.054054,16,True
3663-172528-0044,wide_beam,0.307692,0.307692,16,False
3663-172528-0045,wide_beam,0.333333,0.333333,16,False
3663-172528-0046,wide_beam,0.0,0.0,7,True
3663-172528-0047,wide_beam,0.111111,0.111111,16,False
3663-172528-0048,wide_beam,0.142857,0.142857,16,False
3663-172528-0049,wide_beam,0.022727,0.022727,16,False
3663-172528-0050,wide_beam,0.333333,0.333333,16,False
3663-172528-0051,wide_beam,0.083333,0.083333,16,False
3663-172528-0052,wide_beam,0.0,0.0,16,True
3663-172528-0053,wide_beam,0.0,0.064516,16,True
3663-172528-0054,wide_beam,0.0,0.0,7,True
3663-172005-0000,wide_beam,0.058824,0.058824,16,False
3663-172005-0001,wide_beam,0.416667,0.416667,16,False
3663-172005-0002,wide_beam,0.0,0.0,8,True
3663-172005-0003,wide_beam,0.571429,0.571429,16,False
3663-172005-0004,wide_beam,0.0,0.0,13,True
3663-172005-0005,wide_beam,0.3,0.3,16,False
3663-172005-0006,wide_beam,0.714286,0.571429,16,False
3663-172005-0007,wide_beam,0.047619,0.095238,16,False
4831-29134-0000,wide_beam,0.0,0.0,8,True
4831-29134-0001,wide_beam,0.173913,0.173913,16,False
4831-29134-0002,wide_beam,0.0,0.0,4,True
4831-29134-0003,wide_beam,0.047619,0.047619,16,False
4831-29134-0004,wide_beam,0.096774,0.096774,15,False
4831-29134-0005,wide_beam,0.0,0.0,2,True
4831-29134-0006,wide_beam,0.0,0.0,2,True
4831-29134-0007,wide_beam,0.111111,0.111111,6,True
4831-29134-0008,wide_beam,0.0,0.0,1,True
4831-29134-0009,wide_beam,0.0625,0.0625,16,True
4831-29134-0010,wide_beam,0.259259,0.259259,16,False
4831-29134-0011,wide_beam,0.105263,0.105263,16,False
4831-29134-0012,wide_beam,0.0,0.0,4,True
4831-29134-0013,wide_beam,0.0,0.0,6,True
4831-29134-0014,wide_beam,0.0,0.076923,16,True
4831-29134-0015,wide_beam,0.0,0.0,3,True
4831-29134-0016,wide_beam,0.235294,0.235294,16,False
4831-29134-0017,wide_beam,0.0,0.0,2,True
4831-29134-0018,wide_beam,0.076923,0.076923,16,False
4831-18525-0000,wide_beam,0.0,0.0,16,True
4831-18525-0001,wide_beam,0.333333,0.238095,16,False
4831-18525-0002,wide_beam,0.035714,0.035714,16,False
4831-18525-0003,wide_beam,0.277778,0.277778,16,False
4831-18525-0004,wide_beam,0.027778,0.027778,16,False
4831-18525-0005,wide_beam,0.176471,0.176471,16,False
4831-18525-0006,wide_beam,0.117647,0.117647,16,False
4831-18525-0007,wide_beam,0.032258,0.064516,16,True
4831-18525-0008,wide_beam,0.076923,0.115385,16,False
4831-18525-0009,wide_beam,0.129032,0.16129,16,False
4831-18525-0010,wide_beam,0.125,0.125,16,False
4831-18525-0011,wide_beam,0.0,0.0,13,True
4831-18525-0012,wide_beam,0.0,0.04,16,True
4831-18525-0013,wide_beam,0.222222,0.0,16,True
4831-18525-0014,wide_beam,0.448276,0.448276,16,False
4831-18525-0015,wide_beam,0.02439,0.02439,16,False
4831-18525-0016,wide_beam,0.02381,0.02381,16,True
4831-18525-0017,wide_beam,0.0625,0.0625,16,True
4831-18525-0018,wide_beam,0.122807,0.122807,16,False
4831-18525-0019,wide_beam,0.1,0.1,16,False
4831-18525-0020,wide_beam,0.263158,0.315789,16,False
4831-18525-0021,wide_beam,0.0,0.0,5,True
4831-18525-0022,wide_beam,0.0,0.0,2,True
4831-18525-0023,wide_beam,0.052632,0.052632,16,False
4831-18525-0024,wide_beam,0.043478,0.086957,16,False
4831-18525-0025,wide_beam,0.133333,0.133333,16,False
4831-18525-0026,wide_beam,0.055556,0.111111,16,False
4831-18525-0027,wide_beam,0.090909,0.090909,12,True
4831-18525-0028,wide_beam,0.25,0.25,16,False
4831-18525-0029,wide_beam,0.0,0.0,8,True
4831-18525-0030,wide_beam,0.333333,0.333333,16,False
4831-18525-0031,wide_beam,0.0,0.0,16,True
4831-25894-0000,wide_beam,0.0,0.0,2,True
4831-25894-0001,wide_beam,0.076923,0.153846,16,True
4831-25894-0002,wide_beam,0.105263,0.105263,16,False
4831-25894-0003,wide_beam,0.055556,0.055556,16,False
4831-25894-0004,wide_beam,0.105263,0.105263,16,False
4831-25894-0005,wide_beam,0.05,0.05,16,True
4831-25894-0006,wide_beam,0.04,0.04,16,True
4831-25894-0007,wide_beam,0.02439,0.02439,16,True
4831-25894-0008,wide_beam,0.065217,0.043478,16,False
4831-25894-0009,wide_beam,0.016949,0.016949,16,False
